3,1
4,2
5,3
7,4
8,5
9,6
11,7
12,8
13,9
14,10
15,11
16,12
17,13
18,14
19,15
20,16
21,17
22,18
23,19
24,20
27,21
28,22
29,23
30,24
31,25
32,26
33,27
34,28
35,29
36,30
37,31
38,32
39,33
40,34
41,35
43,36
44,37
45,38
46,39
47,40
48,41
49,42
50,43
51,44
52,45
53,46
55,47
56,48
57,49
58,50
59,51
61,52
62,53
63,54
64,55
65,56
66,57
67,58
70,59
71,60
74,61
75,62
76,63
78,64
79,65
80,66
81,67
82,68
83,69
86,70
87,71
88,72
90,73
91,74
92,75
93,76
