Id,BlanketOrderId,BlanketId,RollBlanketUsage,RollBlanketDefect,TotalCost,BarCost,AdhesiveCost,RollBlanketCost,IsCut,IsSideSealed,IsBarPrepared,IsAdhesiveTapeApplied,IsBarMounted,IsBarHeatPressed,IsBarPullOffTested,IsQCAndMarked,IsPackaged,IsRejected,RejectedDate,IsJobScheduled,IsFinished,FinishedDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
831,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:01,,
832,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:03,,
833,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:05,,
834,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:07,,
835,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:09,,
836,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:11,,
837,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:13,,
838,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:15,,
839,47,1366,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:18:18,,
840,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:19:49,,
841,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:19:54,,
842,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:19:56,,
843,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:19:57,,
844,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:19:59,,
845,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:03,,
846,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:05,,
847,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:07,,
848,48,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:09,,
849,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:36,,
850,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:42,,
851,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:44,,
852,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:46,,
853,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:47,,
854,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:49,,
855,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:52,,
856,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:53,,
857,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:57,,
858,48,5010,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:20:59,,
859,50,5011,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:21:57,,
860,50,5011,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:21:59,,
861,50,5011,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:22:02,,
862,43,5007,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:48:16,,
863,51,1273,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:52:36,,
864,51,1273,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:53:43,,
865,43,5007,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-01-17 11:54:17,,
866,45,4981,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-01-19 10:29:22,,2015-01-19 10:29:30
867,3,1122,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-01-20 08:58:10,,2015-01-20 08:58:24
868,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-18 22:43:05,,2015-03-22 20:07:34
869,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-18 22:43:05,,2015-03-22 20:07:42
870,21,1332,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-18 22:58:29,,
871,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:45,,2015-03-19 20:23:16
872,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:27
873,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:19
874,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:22
875,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:38
876,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:31
877,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:34
878,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:44
879,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:40
880,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:49
881,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:57
882,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:23:53
883,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:13
884,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:00
885,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:05
886,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:26
887,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:09
888,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:16
889,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:20
890,52,963,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 20:16:58,,2015-03-19 20:24:23
891,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:26:57,,2015-03-19 21:28:07
892,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:27:12,,2015-03-19 21:28:04
893,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:27:12,,2015-03-19 21:28:20
894,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:27:12,,2015-03-19 21:28:13
895,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:27:12,,2015-03-19 21:28:16
896,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
897,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
898,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
899,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
900,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
901,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
902,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
903,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
904,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
905,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
906,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
907,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
908,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
909,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:27:12,,
910,53,1179,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:27:12,,2015-03-19 21:28:00
911,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:35:59,,
912,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:35:59,,
913,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:36:33,,
914,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:36:33,,
915,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:37:11,,
916,38,5005,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-19 21:37:11,,2015-03-19 21:38:01
917,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:00,,
918,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
919,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
920,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
921,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
922,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
923,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
924,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
925,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
926,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
927,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
928,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
929,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
930,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
931,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
932,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
933,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
934,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
935,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
936,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
937,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
938,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
939,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
940,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
941,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
942,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
943,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:09,,
944,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
945,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
946,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
947,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
948,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
949,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
950,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
951,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
952,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
953,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
954,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
955,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
956,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
957,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
958,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
959,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
960,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
961,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
962,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
963,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
964,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
965,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
966,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
967,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
968,54,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-19 21:42:10,,
969,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:40:56,,
970,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
971,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
972,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
973,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
974,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
975,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
976,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
977,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
978,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
979,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
980,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
981,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
982,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
983,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
984,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
985,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
986,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
987,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
988,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
989,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
990,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
991,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
992,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
993,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
994,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
995,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
996,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
997,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
998,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
999,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1000,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1001,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1002,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1003,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1004,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1005,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1006,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1007,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1008,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1009,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1010,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1011,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1012,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1013,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1014,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1015,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1016,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1017,55,5391,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 15:41:08,,
1018,55,5391,1.08,0,716179.57,26427.06,0,689752.51,True,True,True,True,True,True,True,True,True,False,,False,True,2014-12-17,False,2015-03-22 15:41:08,2015-03-22 15:43:21,
1019,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:01:09,,2015-03-22 20:11:13
1020,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:01:09,,2015-03-22 20:11:41
1021,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:01:09,,2015-03-22 20:11:19
1022,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:01:09,,2015-03-22 20:11:33
1023,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:08:23,,2015-03-22 20:11:47
1024,32,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-03-22 20:08:23,,2015-03-22 20:11:28
1025,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1026,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1027,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1028,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1029,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1030,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1031,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1032,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1033,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1034,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:08:40,,
1035,32,1372,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:10:58,,
1036,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:24,,
1037,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:31,,
1038,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:31,,
1039,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:31,,
1040,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:31,,
1041,56,1262,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 20:15:31,,
1042,57,1242,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 21:46:22,,
1043,57,1242,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 21:46:29,,
1044,57,1242,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-03-22 21:46:29,,
