Id,StockAdjustmentId,ItemId,Code,Quantity,Price,IsConfirmed,ConfirmationDate,IsDeleted,DeletedAt,CreatedAt,UpdatedAt
382,5,892,2014.12.5.382,10,449846,True,2014-11-28,False,,2014-12-19 10:13:34,2015-01-16 09:09:52
383,5,410,2014.12.5.383,41,105166.7,True,2014-11-28,False,,2014-12-19 10:13:34,2015-01-16 09:09:52
384,5,893,2014.12.5.384,3,12158,False,,True,2015-01-07 06:11:35,2014-12-19 10:13:35,2015-01-07 06:08:45
385,5,404,2014.12.5.385,8,124619.5,True,2014-11-28,False,,2014-12-19 10:13:35,2015-01-16 09:09:52
386,5,894,2014.12.5.386,2,12158,False,,True,2015-01-07 06:11:40,2014-12-19 10:13:35,2015-01-07 06:08:47
387,5,417,2014.12.5.387,30,275986.6,True,2014-11-28,False,,2014-12-19 10:13:35,2015-01-16 09:09:52
388,5,425,2014.12.5.388,2,0,True,2014-11-28,False,,2014-12-19 10:13:35,2015-01-16 09:09:52
389,5,374,2014.12.5.389,9,89361.3,True,2014-11-28,False,,2014-12-19 10:13:35,2015-01-16 09:09:52
390,5,896,2014.12.5.390,1,12158,False,,True,2015-01-05 10:01:25,2014-12-19 10:13:35,2015-01-05 10:01:00
391,5,897,2014.12.5.391,8,755011.8,True,2014-11-28,False,,2014-12-19 10:13:35,2015-01-16 09:09:52
392,5,898,2014.12.5.392,1,12158,False,,True,2015-01-07 06:10:44,2014-12-19 10:13:35,2015-01-07 06:08:52
393,5,418,2014.12.5.393,16,87659.18,True,2014-11-28,False,,2014-12-19 10:13:36,2015-01-16 09:09:52
394,5,443,2014.12.5.394,5,0,True,2014-11-28,False,,2014-12-19 10:13:36,2015-01-16 09:09:52
395,5,899,2014.12.5.395,3,12158,False,,True,2015-01-07 06:11:01,2014-12-19 10:13:36,2015-01-07 06:08:55
396,5,409,2014.12.5.396,11,102127.2,True,2014-11-28,False,,2014-12-19 10:13:36,2015-01-16 09:09:52
397,5,900,2014.12.5.397,1,12158,False,,True,2015-01-07 06:11:12,2014-12-19 10:13:36,2015-01-07 06:08:58
398,5,432,2014.12.5.398,18,25531.8,True,2014-11-28,False,,2014-12-19 10:13:36,2015-01-16 09:09:52
399,5,901,2014.12.5.399,2,12158,False,,True,2015-01-07 06:11:22,2014-12-19 10:13:36,2015-01-07 06:08:59
400,5,397,2014.12.5.400,12,178722.6,True,2014-11-28,False,,2014-12-19 10:13:36,2015-01-16 09:09:52
401,5,902,2014.12.5.401,3,0,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
402,5,379,2014.12.5.402,4,82066.5,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
403,5,396,2014.12.5.403,8,136777.5,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
404,5,903,2014.12.5.404,2,12158,False,,True,2015-01-07 06:09:47,2014-12-19 10:13:37,2015-01-07 06:09:05
405,5,380,2014.12.5.405,2,755011.8,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
406,5,904,2014.12.5.406,10,56777.86,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
407,5,905,2014.12.5.407,4,93616.6,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
408,5,429,2014.12.5.408,1,0,True,2014-11-28,False,,2014-12-19 10:13:37,2015-01-16 09:09:52
409,5,906,2014.12.5.409,2,0,True,2014-11-28,False,,2014-12-19 10:13:38,2015-01-16 09:09:52
410,5,907,2014.12.5.410,1,12158,False,,True,2015-01-06 03:53:16,2014-12-19 10:13:38,2015-01-06 03:53:01
411,6,374,2014.12.6.411,34,89361.3,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
412,6,381,2014.12.6.412,18,195743.8,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
413,6,383,2014.12.6.413,143,376898,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
414,6,384,2014.12.6.414,12,3015184,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
415,6,393,2014.12.6.415,3,0,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
416,6,394,2014.12.6.416,28,0,True,2014-11-28,False,,2014-12-19 10:14:50,2015-01-14 17:56:52
417,6,395,2014.12.6.417,3,0,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
418,6,377,2014.12.6.418,160,106382.5,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
419,6,411,2014.12.6.419,634,22492.3,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
420,6,408,2014.12.6.420,23,76595.4,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
421,6,429,2014.12.6.421,4,0,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
422,6,430,2014.12.6.422,2,0,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
423,6,401,2014.12.6.423,1,7537960,True,2014-11-28,False,,2014-12-19 10:14:51,2015-01-14 17:56:52
424,6,402,2014.12.6.424,11,942245,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:52
425,6,397,2014.12.6.425,24,178722.6,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:52
426,6,391,2014.12.6.426,5,112461.5,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
427,6,375,2014.12.6.427,21,86321.8,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
428,6,389,2014.12.6.428,32,182370,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
429,6,410,2014.12.6.429,9,105166.7,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
430,6,418,2014.12.6.430,10,87659.18,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
431,6,404,2014.12.6.431,8,124619.5,True,2014-11-28,False,,2014-12-19 10:14:52,2015-01-14 17:56:53
432,6,405,2014.12.6.432,7,93616.6,True,2014-11-28,False,,2014-12-19 10:14:53,2015-01-14 17:56:53
433,6,403,2014.12.6.433,23,56777.86,True,2014-11-28,False,,2014-12-19 10:14:53,2015-01-14 17:56:53
434,6,432,2014.12.6.434,125,25531.8,True,2014-11-28,False,,2014-12-19 10:14:53,2015-01-14 17:56:53
435,6,431,2014.12.6.435,20,25531.8,True,2014-11-28,False,,2014-12-19 10:14:53,2015-01-14 17:56:53
436,7,1,2014.12.7.436,358,0,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
437,7,2,2014.12.7.437,13,46000,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
438,7,3,2014.12.7.438,13,0,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
439,7,4,2014.12.7.439,1,0,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
440,7,6,2014.12.7.440,4,0,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
441,7,7,2014.12.7.441,6,254000,True,2014-11-28,False,,2014-12-19 10:15:34,2015-01-14 17:56:57
442,7,9,2014.12.7.442,1,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
443,7,10,2014.12.7.443,1,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
444,7,11,2014.12.7.444,2,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
445,7,13,2014.12.7.445,28,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
446,7,16,2014.12.7.446,14,120000,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
447,7,17,2014.12.7.447,10,123400,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
448,7,19,2014.12.7.448,6,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
449,7,20,2014.12.7.449,8,0,True,2014-11-28,False,,2014-12-19 10:15:35,2015-01-14 17:56:57
450,7,21,2014.12.7.450,10,12400,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
451,7,22,2014.12.7.451,4,0,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
452,7,23,2014.12.7.452,56,22100,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
453,7,24,2014.12.7.453,19,0,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
454,7,25,2014.12.7.454,10,0,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
455,7,26,2014.12.7.455,4,17200,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
456,7,27,2014.12.7.456,7,19000,True,2014-11-28,False,,2014-12-19 10:15:36,2015-01-14 17:56:57
457,7,28,2014.12.7.457,1,16000,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
458,7,29,2014.12.7.458,5,23000,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
459,7,30,2014.12.7.459,6,0,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
460,7,31,2014.12.7.460,2,0,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
461,7,32,2014.12.7.461,11,0,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
462,7,34,2014.12.7.462,1,0,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:57
463,7,35,2014.12.7.463,2,60500,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:58
464,7,36,2014.12.7.464,2,0,True,2014-11-28,False,,2014-12-19 10:15:37,2015-01-14 17:56:58
465,7,37,2014.12.7.465,5,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
466,7,38,2014.12.7.466,3,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
467,7,40,2014.12.7.467,200,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
468,7,41,2014.12.7.468,50,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
469,7,42,2014.12.7.469,60,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
470,7,43,2014.12.7.470,1,0,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
471,7,44,2014.12.7.471,24,23000,True,2014-11-28,False,,2014-12-19 10:15:38,2015-01-14 17:56:58
472,7,45,2014.12.7.472,4,31000,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
473,7,46,2014.12.7.473,1,0,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
474,7,47,2014.12.7.474,3,0,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
475,7,48,2014.12.7.475,3,33000,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
476,7,49,2014.12.7.476,3,48000,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
477,7,50,2014.12.7.477,12,0,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
478,7,51,2014.12.7.478,39,0,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
479,7,52,2014.12.7.479,6,130000,True,2014-11-28,False,,2014-12-19 10:15:39,2015-01-14 17:56:58
480,7,53,2014.12.7.480,7,27800,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
481,7,54,2014.12.7.481,14,0,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
482,7,55,2014.12.7.482,6,0,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
483,7,56,2014.12.7.483,7,0,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
484,7,57,2014.12.7.484,20,0,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
485,7,58,2014.12.7.485,2,0,True,2014-11-28,False,,2014-12-19 10:15:40,2015-01-14 17:56:58
486,7,59,2014.12.7.486,7,0,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:58
487,7,60,2014.12.7.487,8,0,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:58
488,7,61,2014.12.7.488,187,3700,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:58
489,7,62,2014.12.7.489,2,0,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:59
490,7,63,2014.12.7.490,8,0,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:59
491,7,64,2014.12.7.491,2,14000,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:59
492,7,65,2014.12.7.492,2,0,True,2014-11-28,False,,2014-12-19 10:15:41,2015-01-14 17:56:59
493,7,67,2014.12.7.493,2,0,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
494,7,68,2014.12.7.494,1,0,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
495,7,69,2014.12.7.495,2,1000000,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
496,7,70,2014.12.7.496,4,0,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
497,7,71,2014.12.7.497,4,0,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
498,7,72,2014.12.7.498,65,13500,True,2014-11-28,False,,2014-12-19 10:15:42,2015-01-14 17:56:59
499,7,76,2014.12.7.499,44,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
500,7,77,2014.12.7.500,14,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
501,7,79,2014.12.7.501,16,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
502,7,80,2014.12.7.502,51,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
503,7,81,2014.12.7.503,342,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
504,7,82,2014.12.7.504,6,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
505,7,83,2014.12.7.505,9,0,True,2014-11-28,False,,2014-12-19 10:15:43,2015-01-14 17:56:59
506,7,84,2014.12.7.506,15,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
507,7,85,2014.12.7.507,1,260000,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
508,7,86,2014.12.7.508,6,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
509,7,87,2014.12.7.509,4,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
510,7,88,2014.12.7.510,16,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
511,7,89,2014.12.7.511,8,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:56:59
512,7,90,2014.12.7.512,16,0,True,2014-11-28,False,,2014-12-19 10:15:44,2015-01-14 17:57:00
513,7,91,2014.12.7.513,14,0,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-14 17:57:00
514,7,92,2014.12.7.514,10,0,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-14 17:57:00
515,9,93,2014.12.9.515,418,0,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-27 10:45:39
516,9,94,2014.12.9.516,102,0,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-27 10:45:40
517,9,95,2014.12.9.517,214,12006.93,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-27 10:45:40
518,9,96,2014.12.9.518,535,12427.18,True,2014-11-28,False,,2014-12-19 10:15:45,2015-01-27 10:45:40
519,9,97,2014.12.9.519,392,0,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
520,9,98,2014.12.9.520,82,0,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
521,9,99,2014.12.9.521,330,0,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
522,9,100,2014.12.9.522,3035,13357.71,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
523,9,102,2014.12.9.523,811,13762.95,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
524,9,103,2014.12.9.524,264,0,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
525,9,104,2014.12.9.525,408,14918.62,True,2014-11-28,False,,2014-12-19 10:15:46,2015-01-27 10:45:40
526,9,107,2014.12.9.526,93,17464.63,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
527,9,108,2014.12.9.527,18,0,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
528,9,109,2014.12.9.528,95,0,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
529,9,110,2014.12.9.529,275,41982.58,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
530,9,111,2014.12.9.530,66,0,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
531,9,112,2014.12.9.531,48,0,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
532,9,113,2014.12.9.532,21,15718.77,True,2014-11-28,False,,2014-12-19 10:15:47,2015-01-27 10:45:40
533,9,114,2014.12.9.533,217,14939.29,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:40
534,9,116,2014.12.9.534,20,87723.39,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:40
535,9,117,2014.12.9.535,16,40641.65,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:40
536,9,118,2014.12.9.536,20,49210.24,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:40
537,9,119,2014.12.9.537,143,9805.66,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:40
538,9,120,2014.12.9.538,14,9907.54,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:41
539,9,123,2014.12.9.539,38,11130.06,True,2014-11-28,False,,2014-12-19 10:15:48,2015-01-27 10:45:41
540,9,124,2014.12.9.540,110,0,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
541,9,126,2014.12.9.541,145,0,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
542,9,127,2014.12.9.542,207,0,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
543,9,128,2014.12.9.543,79,0,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
544,9,130,2014.12.9.544,8,0,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
545,9,131,2014.12.9.545,181,13244.01,True,2014-11-28,False,,2014-12-19 10:15:49,2015-01-27 10:45:41
546,9,133,2014.12.9.546,96,20553.69,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
547,9,135,2014.12.9.547,48,0,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
548,9,136,2014.12.9.548,117,13519.93,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
549,9,137,2014.12.9.549,266,0,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
550,9,138,2014.12.9.550,50,0,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
551,9,139,2014.12.9.551,21,44953.23,True,2014-11-28,False,,2014-12-19 10:15:50,2015-01-27 10:45:41
552,9,140,2014.12.9.552,20,25669.37,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
553,9,142,2014.12.9.553,152,0,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
554,9,144,2014.12.9.554,432,9672.56,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
555,9,145,2014.12.9.555,83,0,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
556,9,146,2014.12.9.556,68,11454.34,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
557,9,147,2014.12.9.557,146,12561.04,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
558,9,148,2014.12.9.558,15,0,True,2014-11-28,False,,2014-12-19 10:15:51,2015-01-27 10:45:41
559,9,149,2014.12.9.559,921,0,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:41
560,9,150,2014.12.9.560,219,38644.13,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:42
561,9,152,2014.12.9.561,156,34417.12,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:42
562,9,153,2014.12.9.562,19,145484.02,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:42
563,9,154,2014.12.9.563,288,15593.55,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:42
564,9,155,2014.12.9.564,183,16159.33,True,2014-11-28,False,,2014-12-19 10:15:52,2015-01-27 10:45:42
565,9,156,2014.12.9.565,106,17455.53,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
566,9,157,2014.12.9.566,481,0,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
567,9,158,2014.12.9.567,336,0,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
568,9,159,2014.12.9.568,483,14316.6,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
569,9,160,2014.12.9.569,21,18374.25,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
570,9,161,2014.12.9.570,163,20693.77,True,2014-11-28,False,,2014-12-19 10:15:53,2015-01-27 10:45:42
571,9,162,2014.12.9.571,340,20784.73,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
572,9,163,2014.12.9.572,69,22626.7,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
573,9,164,2014.12.9.573,19,62035.82,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
574,9,165,2014.12.9.574,20,0,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
575,9,166,2014.12.9.575,20,40641.65,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
576,9,167,2014.12.9.576,17,39891.22,True,2014-11-28,False,,2014-12-19 10:15:54,2015-01-27 10:45:42
577,9,168,2014.12.9.577,6,48846.39,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:42
578,9,169,2014.12.9.578,166,8301.76,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:42
579,9,170,2014.12.9.579,22,0,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:42
580,9,171,2014.12.9.580,5,11712.22,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:43
581,9,172,2014.12.9.581,406,0,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:43
582,9,173,2014.12.9.582,182,13357.71,True,2014-11-28,False,,2014-12-19 10:15:55,2015-01-27 10:45:43
583,9,174,2014.12.9.583,16,14633.45,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
584,9,175,2014.12.9.584,210,15248.81,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
585,9,176,2014.12.9.585,21,27549.55,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
586,9,177,2014.12.9.586,71,24216.26,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
587,9,178,2014.12.9.587,62,27337,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
588,9,179,2014.12.9.588,375,11339.88,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
589,9,180,2014.12.9.589,157,12249.5,True,2014-11-28,False,,2014-12-19 10:15:56,2015-01-27 10:45:43
590,9,181,2014.12.9.590,50,0,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:43
591,9,182,2014.12.9.591,126,0,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:43
592,9,183,2014.12.9.592,38,0,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:43
593,9,184,2014.12.9.593,360,10760.76,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:43
594,9,185,2014.12.9.594,414,10808.06,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:44
595,9,186,2014.12.9.595,456,0,True,2014-11-28,False,,2014-12-19 10:15:57,2015-01-27 10:45:44
596,9,187,2014.12.9.596,250,0,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:44
597,9,188,2014.12.9.597,89,11765.89,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:44
598,9,189,2014.12.9.598,27,11972.82,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:44
599,9,191,2014.12.9.599,93,12709.61,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:44
600,9,194,2014.12.9.600,13,10202.56,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:44
601,9,195,2014.12.9.601,1,11085.19,True,2014-11-28,False,,2014-12-19 10:15:58,2015-01-27 10:45:45
602,9,196,2014.12.9.602,604,10940.86,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-27 10:45:45
603,9,197,2014.12.9.603,109,0,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-27 10:45:45
604,9,199,2014.12.9.604,20,68457.72,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-27 10:45:45
605,9,201,2014.12.9.605,629,15822.77,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-21 05:55:21
606,9,204,2014.12.9.606,179,0,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-27 10:45:45
607,9,205,2014.12.9.607,246,0,True,2014-11-28,False,,2014-12-19 10:15:59,2015-01-27 10:45:45
608,9,206,2014.12.9.608,315,0,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:45
609,9,207,2014.12.9.609,252,12696.57,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:46
610,9,208,2014.12.9.610,70,14176.07,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:46
611,9,209,2014.12.9.611,335,0,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:46
612,9,210,2014.12.9.612,274,16757.86,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:46
613,9,211,2014.12.9.613,100,0,True,2014-11-28,False,,2014-12-19 10:16:00,2015-01-27 10:45:46
614,9,212,2014.12.9.614,21,0,True,2014-11-28,False,,2014-12-19 10:16:01,2015-01-27 10:45:46
615,9,213,2014.12.9.615,196,0,True,2014-11-28,False,,2014-12-19 10:16:01,2015-01-27 10:45:46
616,9,214,2014.12.9.616,215,20023.68,True,2014-11-28,False,,2014-12-19 10:16:01,2015-01-27 10:45:47
617,9,216,2014.12.9.617,235,16757.86,True,2014-11-28,False,,2014-12-19 10:16:01,2015-01-27 10:45:47
618,9,217,2014.12.9.618,53,17949.76,True,2014-11-28,False,,2014-12-19 10:16:01,2015-01-27 10:45:47
