Id,RecoveryOrderId,CoreIdentificationDetailId,RollerBuilderId,CompoundUnderLayerId,TotalCost,AccessoriesCost,CoreCost,CompoundCost,CompoundUsage,CompoundUnderLayerUsage,CoreTypeCase,IsDisassembled,IsStrippedAndGlued,IsWrapped,IsVulcanized,IsFacedOff,IsConventionalGrinded,IsCNCGrinded,IsPolishedAndQC,IsPackaged,IsRejected,RejectedDate,IsFinished,FinishedDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
282,71,75,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:56:07,,
283,71,76,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:56:18,,
284,71,78,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:56:30,,
285,71,79,162,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:57:22,,
286,71,80,163,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:57:46,,
287,71,81,163,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:57:59,,
288,71,82,163,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 15:58:11,,
289,72,360,4,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:01:49,,
290,73,361,683,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:28:41,,
291,73,362,674,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:30:55,,
292,73,363,674,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:31:43,,
293,73,364,681,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:32:11,,
294,73,365,684,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:32:30,,
295,73,366,678,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:32:50,,
296,73,367,673,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:33:15,,
297,73,368,677,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:33:43,,
298,73,369,679,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:34:02,,
299,74,370,823,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:55:42,,
300,74,371,825,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:56:21,,
301,74,372,915,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 17:57:38,,
302,74,373,178,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:11:20,,
303,74,374,917,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:12:16,,
304,74,375,951,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:24:24,,
305,74,376,164,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:24:45,,
306,74,377,164,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:24:56,,
307,74,378,164,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 19:25:08,,
308,75,379,955,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-08 20:18:56,,
309,75,380,953,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 14:46:24,,
310,75,381,952,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 14:47:01,,
311,75,382,959,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 14:47:30,,
312,75,383,954,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 14:47:59,,
313,75,384,294,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 14:48:17,,
314,76,150,958,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:03:25,,
315,76,151,617,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:04:01,,
316,76,153,957,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:04:40,,
317,76,156,956,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:05:44,,
318,76,161,450,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:07:31,,
319,76,86,443,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:07:56,,
320,76,165,586,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:08:43,,
321,76,85,439,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:09:57,,
322,76,166,585,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-09 15:10:38,,
323,77,385,327,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:28:30,,
324,77,386,326,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:28:55,,
325,77,387,325,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:29:39,,
326,77,388,324,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:30:20,,
327,77,389,325,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:31:17,,
328,77,390,318,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:32:55,,
329,78,391,862,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:44:41,,
330,78,392,861,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:44:51,,
331,78,393,499,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 17:45:35,,
332,79,394,252,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:00:33,,
333,79,395,258,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:09:52,,
334,79,396,258,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:10:12,,
335,79,397,258,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:10:23,,
336,79,398,258,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:10:36,,
337,79,399,258,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:10:52,,
338,79,400,256,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:11:21,,
339,79,401,255,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:12:02,,
340,79,402,255,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:12:32,,
341,79,403,254,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:17:07,,
342,79,404,253,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:17:48,,
343,79,405,960,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:18:31,,
344,79,406,960,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 20:18:50,,
345,80,407,962,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:36:30,,
346,80,408,962,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:36:45,,
347,80,409,962,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:36:54,,
348,80,410,961,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:38:08,,
349,80,411,961,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:38:18,,
350,80,412,961,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:38:28,,
351,80,413,961,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:38:43,,
352,80,414,961,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:38:53,,
353,80,415,963,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-11 21:39:17,,
354,81,416,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-12 22:33:45,,
355,81,417,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-12 22:33:56,,
356,81,418,661,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-12 22:34:51,,
357,82,419,81,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-12 23:00:06,,
358,82,420,81,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-12 23:00:19,,
359,83,421,100,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-15 17:03:44,,
360,83,422,670,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-15 17:04:22,,
361,83,423,670,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-15 17:05:00,,
362,84,424,103,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:37:41,,
363,84,425,669,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:38:34,,
364,84,426,669,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:39:04,,
365,84,427,669,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:39:14,,
366,84,428,103,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:40:21,,
367,84,429,100,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:40:51,,
368,84,430,103,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:41:58,,
369,84,431,105,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:42:33,,
370,84,432,105,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-16 17:42:44,,
371,85,433,815,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:04:27,,
372,85,434,815,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:04:40,,
373,85,435,815,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:04:55,,
374,85,436,815,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:05:05,,
375,85,437,815,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:05:15,,
376,85,438,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:05:56,2015-03-17 16:08:21,
377,85,439,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:06:08,2015-03-17 16:08:45,
378,85,440,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:06:17,2015-03-17 16:08:58,
379,85,441,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:06:28,2015-03-17 16:09:10,
380,85,442,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:06:40,2015-03-17 16:09:22,
381,85,442,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,True,2015-03-17 16:06:58,,2015-03-17 16:09:31
382,85,443,242,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:10:13,,
383,85,444,242,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:10:25,,
384,85,445,242,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:10:36,,
385,85,446,242,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:10:52,,
386,85,447,248,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:11:12,,
387,85,448,248,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:11:31,,
388,85,449,247,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 16:11:48,,
389,86,450,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:17:18,,
390,86,451,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:17:33,,
391,86,452,85,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:18:41,,
392,86,453,85,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:18:53,,
393,86,454,86,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:20:02,,
394,86,455,86,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-17 20:20:59,,
395,87,456,674,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:40:07,,
396,87,457,683,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:40:44,,
397,87,458,677,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:41:25,,
398,87,459,677,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:42:09,,
399,87,460,673,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:43:20,,
400,87,461,684,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:43:51,2015-03-18 14:44:30,
401,87,462,678,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:45:00,,
402,87,463,679,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-18 14:45:20,,
403,88,464,965,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-19 14:38:36,,
404,88,465,626,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-19 14:39:06,,
405,88,466,967,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-19 14:47:38,,
406,89,467,966,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-19 14:50:22,,
407,89,468,966,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-19 14:50:47,,
408,90,470,282,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 16:44:09,,
409,91,471,586,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 19:24:16,,
410,91,472,586,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 19:24:26,,
411,92,473,491,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:25:02,,
412,92,474,491,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:25:41,,
413,92,475,490,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:28:55,,
414,92,476,490,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:29:47,,
415,92,477,496,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:30:13,,
416,93,469,968,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-22 20:33:45,,
417,94,501,970,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-30 19:53:04,,
418,94,502,236,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-30 19:54:16,,
419,96,503,585,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-30 20:17:11,,
420,97,504,71,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-30 20:32:52,,
421,97,505,63,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-30 20:33:14,,
422,98,506,120,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-03-31 22:49:23,,
423,99,507,969,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 16:04:42,,
424,100,508,162,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 17:05:37,,
425,100,509,183,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:24:29,,
426,100,510,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:25:17,,
427,100,511,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:25:28,,
428,100,512,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:25:42,,
429,100,513,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:25:55,,
430,100,514,138,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-01 22:26:08,,
431,101,515,289,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:07:16,,
432,101,516,47,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:08:02,,
433,101,517,973,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:08:35,,
434,102,518,31,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:41:55,,
435,102,519,929,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:42:38,,
436,102,520,927,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:43:04,,
437,102,521,927,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-05 15:43:21,,
438,103,522,120,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:16:19,,
439,103,523,120,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:16:30,,
440,104,524,183,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:46:42,,
441,104,525,183,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:47:47,,
442,104,526,592,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:49:47,,
443,104,527,594,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-06 20:50:03,,
444,106,529,289,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-07 16:56:06,,
445,105,528,974,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-07 17:35:52,,
446,107,500,468,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-07 17:51:41,,
447,108,530,599,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-07 22:16:48,,
448,109,531,944,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-13 15:14:14,,
449,111,537,200,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:35:14,,
450,110,532,975,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:40:50,,
451,110,533,975,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:41:04,,
452,110,534,975,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:41:14,,
453,110,535,557,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:41:32,,
454,110,536,557,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-14 17:41:45,,
455,112,538,585,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-15 16:39:06,,
456,112,538,585,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-15 16:40:02,,
457,113,540,595,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 15:15:05,,
458,113,541,595,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 15:15:43,,
459,114,546,242,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 21:41:52,,
460,115,547,982,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:01:01,2015-04-16 22:01:48,
461,115,548,283,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:02:27,,
462,115,549,281,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:02:48,,
463,115,550,282,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:03:22,,
464,116,551,981,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:33:11,,
465,116,552,210,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:33:33,,
466,116,553,201,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-16 22:34:50,,
467,117,554,983,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-20 14:46:06,,
468,117,555,983,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-20 14:46:22,,
469,118,556,183,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-20 15:02:17,,
470,118,557,188,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-04-20 15:02:48,,
471,119,558,994,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 16:46:52,,
472,119,559,994,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 16:47:05,,
473,119,560,994,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 16:47:19,,
474,120,561,249,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 17:05:25,,
475,121,562,439,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 17:11:50,,
476,122,563,622,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-04 17:21:39,,
477,123,564,3,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-17 17:19:02,,
478,123,565,120,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-17 17:19:39,,
479,124,566,411,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-18 22:00:20,,
480,124,567,407,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-18 22:00:58,,
481,124,568,407,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-18 22:01:38,,
482,125,569,141,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 19:24:10,,
483,125,570,141,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 19:24:24,,
484,126,571,81,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 19:43:33,,
485,126,572,86,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 19:43:51,,
486,127,573,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,True,2015-05-21 20:22:26,,2015-05-21 20:24:36
487,127,574,84,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,True,2015-05-21 20:23:44,,2015-05-21 20:24:39
488,127,573,84,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,True,2015-05-21 20:26:46,,2015-05-21 20:27:12
489,127,573,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 20:27:29,,
490,127,574,84,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 20:28:21,,
491,127,575,661,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 20:28:58,,
492,128,576,960,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:08:26,,
